deputy_name,deputy_state,political_party,refund_description,company_name,company_id,refund_date,refund_value,party_pg,party_en,party_tse,party_regdate,party_nmembers,party_ideology1,party_ideology2,party_ideology3,party_ideology4,party_position
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,GRAZIELY ALMEIDA EVANGELISTA EPP,2.01335550001e+13,2016-04-17T00:00:00,166.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,FRATELLI POSTO DE COMBUSTIVEIS LTDA,8.88403800019e+12,2016-07-07T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JK COMBUSTIVEIS,8.20211600012e+12,2016-04-07T01:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JK COMBUSTIVEIS,8.20211600012e+12,2016-04-26T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,J.A. SOBRAL & CIA LTDA,1.37991010001e+13,2016-10-18T00:00:00,146.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,J.A. SOBRAL & CIA LTDA,1.37991010001e+13,2016-10-25T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,J.A. SOBRAL & CIA LTDA,1.37991010001e+13,2016-11-16T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,J.A. SOBRAL E CIA LTDA,1.37991010001e+13,2016-02-29T00:00:00,30.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,103.88,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,135.29,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-12-01T00:00:00,40.16,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,136.54,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,161.44,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,170.69,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,179.86,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,200.49,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JK COMBUSTIVEIS,8.20211600012e+12,2016-08-29T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,219.33,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,280.57,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-12-14T00:00:00,40.16,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTO MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650005e+13,2016-10-07T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTO MATARIPE ABASTECIMENTOS E SERVIÇOS LTDA,1.35782650005e+13,2016-03-02T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTO KALILANDIA LTDA,1.51510460021e+13,2016-11-21T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,POSTO KALILANDIA LTDA,1.5151046002e+13,2016-05-05T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JK COMBUSTIVEIS,8.20211600012e+12,2016-04-04T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JAR JOUR VEÍCULOS E PETROLEO LTDA,1.08670000207e+11,2016-08-15T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,PHONE COSTS,RAMAL,,,225.39,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Pacifico Comércio e Serviços de Combustíveis Ltda,6.94862300018e+12,2016-12-09T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-05-10T00:00:00,20.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-12-20T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,3.06597001683e+11,2016-03-15T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,C 3 COMERCIO DE COMBUSTIVEL,1.22333560002e+13,2016-03-22T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,C 3 Com. de Combustivel,1.22333560002e+13,2016-03-07T00:00:00,191.68,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,C 3 Com. de Combustivel,1.22333560002e+13,2016-02-04T00:00:00,131.51,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,C 3 Com. de Combustivel,1.22333560002e+13,2016-01-29T00:00:00,189.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,C 3 Com. de Combustivel,1.22333560002e+13,2016-01-09T00:00:00,139.12,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,BRASAL COMBUSTIVEIS LTDA,97626000400.0,2016-04-20T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-11-10T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,3.70633280013e+13,2016-12-19T00:00:00,190.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,3.70633280013e+13,2016-11-28T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,3.06597003112e+11,2016-06-08T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,AUTO SHOPPING DERIVADOS DE PETROLEO LTDA,3.70633280013e+13,2016-11-21T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-08-11T00:00:00,205.02,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-08-09T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-06-13T00:00:00,190.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-05-06T00:00:00,217.02,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-05-23T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Auto Shopping Derivados de Petroleo Ltda,3.70633280013e+13,2016-02-22T00:00:00,150.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,EUROPOSTO DE COMB. E DERV. DE PETRÓLEO LTDA,5.68966700017e+12,2016-01-18T00:00:00,191.69,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,EUROPOSTO DE COMB. E DERV. DE PETRÓLEO LTDA,5.68966700017e+12,2016-05-06T00:00:00,215.39,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,FERREIRA E QUEIROZ DERIVADOS DE PETROLEO LTDA,1.13722220002e+13,2016-01-15T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-12-13T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-11-26T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-11-13T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-11-09T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-06-10T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-05-15T00:00:00,20.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-05-12T00:00:00,20.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-04-28T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JSM COMBUSTIVEIS LTDA,4.73044000024e+12,2016-06-16T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JK COMBUSTIVEIS,8.20211600012e+12,2016-11-04T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-04-09T00:00:00,100.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-04-04T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-03-13T00:00:00,30.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-01-23T00:00:00,70.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-01-17T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-08-12T00:00:00,173.34,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-08-08T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-12-18T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,JMF COMERCIO DE COMBUSTIVEIS,4.52441600024e+12,2016-10-30T00:00:00,50.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Pacifico Comércio e Serviços de Combustíveis Ltda,6.94862300018e+12,2016-12-03T00:00:00,298.65,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Pacifico Comércio e Serviços de Combustíveis Ltda,6.94862300018e+12,2016-11-25T00:00:00,310.3,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
JOSÉ CARLOS ALELUIA,BA,DEM,FUEL COSTS,Pacifico Comércio e Serviços de Combustíveis Ltda,6.94862300018e+12,2016-11-14T00:00:00,170.02,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,GROUND VEHICLE RENT,CASTRO LOCADORA E TURISMO EIRELI,2.16041220002e+13,2016-10-26T00:00:00,3500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",99TAXIS,1.85333240002e+13,2016-03-08T00:00:00,25.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",99TAXIS,1.85333240002e+13,2016-03-15T00:00:00,32.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",AEROCOOP,3.16399580002e+13,2016-04-21T00:00:00,72.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",AEROTAXI,8.19394400013e+12,2016-06-13T00:00:00,130.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",ÂNCORA TÁXI - Praça XV,1.07460910002e+13,2016-03-03T00:00:00,36.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",ASSOCIAÇÃO DE TÁXI ASSEMBLÉIA 10,1.98051700016e+12,2016-03-14T00:00:00,25.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",ASSOCIAÇÃO DOS MOTORISTAS AUTÔNOMOS DO FORUM,5.36725600016e+12,2016-02-19T00:00:00,30.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",ASSOCIAÇÃO DOS MOTORISTAS DO PONTO DE TAXI DO LEME,6.98275300013e+12,2016-03-16T00:00:00,81.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",ASSOCIAÇÃO DOS MOTORISTAS DO PONTO DE TAXI DO LEME,6.98275300013e+12,2016-11-08T00:00:00,25.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",ASSOCIAÇÃO DOS MOTORISTAS DO PONTO DE TAXI DO LEME,6.98275300013e+12,2016-12-06T00:00:00,28.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",BARRA EXECUTIVE SERVICE S/C LTDA,2.80549400011e+12,2016-02-02T00:00:00,25.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",Brasília Rádio Taxi Ltda,5.9556100018e+11,2016-04-18T00:00:00,32.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A,4.08820800016e+12,2016-04-18T00:00:00,43.14,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A,4.08820800016e+12,2016-05-18T00:00:00,189.4,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,"TAXI, PARKING AND TOLL COSTS",CENTRO DE GESTÃO DE MEIOS DE PAGAMENTOS S/A - SEM PARAR,4.08820800016e+12,2016-07-18T00:00:00,246.2,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,GROUND VEHICLE RENT,CASTRO LOCADORA E TURISMO EIRELI,2.16041220002e+13,2016-06-25T00:00:00,3500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,GROUND VEHICLE RENT,CASTRO LOCADORA E TURISMO EIRELI,2.16041220002e+13,2016-09-26T00:00:00,3500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,GROUND VEHICLE RENT,CASTRO LOCADORA E TURISMO EIRELI,2.16041220002e+13,2016-08-29T00:00:00,3500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,GROUND VEHICLE RENT,CASTRO LOCADORA E TURISMO EIRELI,2.16041220002e+13,2016-07-27T00:00:00,3500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
SÓSTENES CAVALCANTE,RJ,DEM,GROUND VEHICLE RENT,CASTRO LOCADORA E TURISMO EIRELI,2.16041220002e+13,2016-05-25T00:00:00,3500.0,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
PAULO AZI,BA,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-03-31T00:00:00,299.1,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
PAULO AZI,BA,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-03-22T00:00:00,193.58,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
PAULO AZI,BA,DEM,FLIGHT TICKET,Cia Aérea - TAM,2.01286200016e+12,2016-03-22T00:00:00,191.73,Democratas,Democrats,25,11-09-86,1095712,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
